source,target,weight
TNFa,ZXDA,2.0861313
TNFa,IL18R1,2.9147787
TNFa,RNF19B,5.245848
TNFa,SNAPC4,1.222709
TNFa,PALMD,-2.360027
TNFa,MTERF2,-2.4237888
TNFa,RRAD,2.9331565
TNFa,SERPINB8,2.4891071
TNFa,RHOBTB2,-1.5516798
TNFa,PLAUR,4.86781
TNFa,CCL5,12.217601
TNFa,B3GNT5,2.703534
TNFa,SIX5,1.0216554
TNFa,FADS3,3.2548218
TNFa,NFE2L3,3.454845
TNFa,PGLYRP4,1.3083165
TNFa,FKBP2,1.6011426
TNFa,CTSC,3.2044044
TNFa,SLC9A8,1.8566055
TNFa,LAMB3,4.6699095
TNFa,ITM2A,-2.2246385
TNFa,PPL,-3.9168715
TNFa,STX11,3.357351
TNFa,PAK6,-1.9463297
TNFa,HINT3,2.677197
TNFa,LUC7L3,-1.4871219
TNFa,CDKN2B,2.5618124
TNFa,HIVEP1,2.7785044
TNFa,FILIP1L,3.069987
TNFa,LGALSL,2.7226522
TNFa,RND3,4.7358294
TNFa,C2CD4A,3.4416137
TNFa,WNT5A,3.4006112
TNFa,TP53AIP1,-1.2343694
TNFa,TAGLN2,3.188674
TNFa,ADAMTSL4,-1.5403633
TNFa,PTAFR,2.3802505
TNFa,GBP2,6.5822616
TNFa,ITGAV,3.2258265
TNFa,TNFRSF10B,2.4980578
TNFa,CX3CL1,3.2164633
TNFa,PIM3,4.995166
TNFa,STARD5,2.7815926
TNFa,AVPI1,-2.9783807
TNFa,LACTB,2.9236357
TNFa,CEBPA,-3.0488775
TNFa,WWC1,1.7674745
TNFa,CLIP2,2.6720283
TNFa,PI3,3.363773
TNFa,REL,3.3774085
TNFa,TEX2,-2.3294196
TNFa,HLA-B,5.5455365
TNFa,HBEGF,3.9613957
TNFa,CXCL11,11.936044
TNFa,JADE1,-2.5613205
TNFa,NCOA7,2.4533494
TNFa,ZC3H12C,3.0869021
TNFa,SLCO3A1,2.400039
TNFa,MAFF,6.740354
TNFa,MEOX1,1.8074853
TNFa,CAPNS2,-1.5878822
TNFa,RAB24,2.441938
TNFa,KLF6,3.782033
TNFa,POU5F1B,0.99211496
TNFa,NRCAM,2.1083293
TNFa,SBNO2,1.5778188
TNFa,CDKN2C,-3.231571
TNFa,FAT2,-1.8639722
TNFa,PPP2R5A,-1.2572017
TNFa,IFIH1,4.5503697
TNFa,ZBTB46,1.0383967
TNFa,HRH1,2.3191643
TNFa,PANK1,-3.594292
TNFa,ROBO1,4.102254
TNFa,TAPBPL,2.5787127
TNFa,SIX6,0.79652536
TNFa,PMAIP1,7.3756537
TNFa,PPP1R18,2.803376
TNFa,CTNNBIP1,-1.676078
TNFa,ANO9,2.3490186
TNFa,EMP3,4.0728197
TNFa,RAB32,2.0772905
TNFa,MICB,3.2399514
TNFa,VPS37C,0.97903013
TNFa,GBP1,6.620735
TNFa,AFG3L2,-1.0729736
TNFa,SLC27A3,-2.2936661
TNFa,FBXO17,-1.6635903
TNFa,ASS1,5.989715
TNFa,L3MBTL3,-2.1257899
TNFa,MT1M,4.091128
TNFa,EVA1B,0.97975665
TNFa,SERPINB2,8.394442
TNFa,PTCD3,-1.4471201
TNFa,DBT,-1.4091291
TNFa,B4GAT1,-1.4595034
TNFa,VEGFC,3.8634996
TNFa,STEAP4,3.1704543
TNFa,PEX19,-1.3085009
TNFa,TLNRD1,2.3705916
TNFa,IFNAR1,1.4762512
TNFa,SLC39A14,2.0978765
TNFa,ALDH3A2,-2.1669157
TNFa,ASIC1,-1.3239429
TNFa,GNA15,1.8537294
TNFa,NFATC3,-1.2746313
TNFa,HLA-C,3.9890268
TNFa,GNAI1,-2.1189482
TNFa,NUP153,1.6185297
TNFa,DIS3L,-2.58253
TNFa,GSTA4,-2.5230372
TNFa,DNER,4.521202
TNFa,MAPKAPK5-AS1,-1.470647
TNFa,RAB3IP,1.2194023
TNFa,ADPRH,1.1804034
TNFa,PECR,-1.429683
TNFa,INTS8,-1.6064236
TNFa,SCP2,-2.19753
TNFa,SOX12,-1.3849058
TNFa,HCAR3,8.048824
TNFa,PDCD1LG2,2.675051
TNFa,TFPI2,7.9554224
TNFa,CDYL,1.3683589
TNFa,FGD6,1.6811856
TNFa,ZBTB18,-1.7746501
TNFa,TSLP,3.232908
TNFa,PGM3,1.9053446
TNFa,NFIA,-1.6784545
TNFa,ABHD10,-2.1813073
TNFa,PDZK1IP1,3.511065
TNFa,ARHGEF26,-1.7799352
TNFa,UPK1B,-1.2068038
TNFa,NDUFB5,-1.568213
TNFa,HCP5,2.220186
TNFa,SGPP2,5.2319493
TNFa,CCDC24,1.2278718
TNFa,BAG4,-1.5278281
TNFa,CDV3,1.9093817
TNFa,ORMDL1,-1.5218084
TNFa,S100A9,3.0568922
TNFa,TNIP3,5.085105
TNFa,KDM6B,3.1018236
TNFa,MSANTD3,2.6523948
TNFa,FMNL3,2.6428661
TNFa,HADH,-1.9832373
TNFa,FOXQ1,-4.0081196
TNFa,ALOX5AP,2.8514736
TNFa,TOMM20,-1.592217
TNFa,ZNF589,-1.1046697
TNFa,MYO1B,1.8116243
TNFa,DNAJB9,2.606351
TNFa,PML,1.94774
TNFa,MARK1,1.1201116
TNFa,FAN1,-0.8867695
TNFa,DUSP3,1.7774978
TNFa,ILK,1.8494046
TNFa,SSX2IP,-1.8078231
TNFa,ZHX1,-2.2544184
TNFa,ELF3,3.3686934
TNFa,LAMC2,3.5807068
TNFa,PTPN4,-1.2756423
TNFa,HIVEP2,2.6689534
TNFa,ABCA5,2.0865889
TNFa,TXNDC16,-2.636679
TNFa,PPP3CC,0.9669434
TNFa,ZNF267,2.790184
TNFa,PLEKHF1,1.8748301
TNFa,KIAA1958,-1.5351297
TNFa,CXCL10,20.467663
TNFa,IL20,1.722636
TNFa,IL15RA,3.9288669
TNFa,PDP2,-2.3844225
TNFa,SPIDR,1.1409811
TNFa,GPD1L,-3.4389913
TNFa,HDGF,1.9529228
TNFa,ZNF398,-1.6106733
TNFa,FBXO9,-1.2286657
TNFa,ABR,1.6886549
TNFa,G0S2,7.513484
TNFa,PSMB10,3.969191
TNFa,ITSN2,1.0217948
TNFa,TRAF4,1.6206832
TNFa,TTC28,-1.2793359
TNFa,NDUFC1,-1.1491199
TNFa,PIK3C2B,-2.4887931
TNFa,APLF,1.2164601
TNFa,CIDEA,-1.2585789
TNFa,CSTB,1.671255
TNFa,SELENOK,1.7458334
TNFa,LBP,3.9071047
TNFa,CXCL16,3.1504366
TNFa,LINC01465,1.8143857
TNFa,RWDD3,-1.5771962
TNFa,FLT3LG,1.5237526
TNFa,CDC42EP2,1.9933723
TNFa,PGLYRP2,0.9603663
TNFa,UBR5,-1.6253918
TNFa,GRAMD2B,2.6005697
TNFa,RIGI,5.5124536
TNFa,ADH7,-1.0408989
TNFa,PLEKHH1,-2.0063224
TNFa,BTBD3,-2.03
TNFa,SLC11A2,1.783363
TNFa,PCDH12,0.76574415
TNFa,MTSS1,1.3628802
TNFa,ETV6,1.7360994
TNFa,FEZ1,1.9010618
TNFa,CYTH1,1.2981157
TNFa,ERN1,2.0165486
TNFa,KLHL5,1.6639695
TNFa,XPA,-1.6092504
TNFa,ANKMY2,-1.9795457
TNFa,ROBO4,1.5420219
TNFa,THYN1,-1.9643002
TNFa,GSTO1,2.1706371
TNFa,POMGNT2,-1.4929326
TNFa,ERAP2,2.0787747
TNFa,PIEZO1,1.1103503
TNFa,FGF9,-1.5616068
TNFa,CD34,0.80447143
TNFa,NUDT6,-1.7942429
TNFa,RNF8,-0.71136534
TNFa,LGALS16,-7.172131
TNFa,HLTF,-2.415793
TNFa,NUAK2,10.3070135
TNFa,ENTPD7,1.9408839
TNFa,CCDC102A,1.4418559
TNFa,TRIM16,4.0939336
TNFa,LRATD1,-1.2510171
TNFa,TAF13,2.1389747
TNFa,LYN,2.7382376
TNFa,IL4I1,3.9429243
TNFa,ALDH4A1,-1.5315616
TNFa,SMURF2,2.839502
TNFa,ZNF140,1.9595938
TNFa,PSMB8,3.3652453
TNFa,ZC3H7B,0.8568194
TNFa,GJD3,0.7121271
TNFa,NAA16,-1.2200452
TNFa,CD44,2.6414778
TNFa,ACTL7B,0.7900758
TNFa,SDHAF1,-1.2646009
TNFa,SLC25A38,-1.377709
TNFa,ANP32A,-1.9007413
TNFa,PTPRK,2.3526292
TNFa,SLAMF8,2.6237533
Trail,FRMPD1,-2.2346141
Trail,WT1-AS,2.2251053
Trail,WNT8A,-1.8469616
Trail,GPR18,3.240805
Trail,TEC,2.0513217
Trail,TAS2R5,-2.176068
Trail,NPY,1.6067263
Trail,KLHL14,-1.76276
Trail,RAG2,1.571449
Trail,SCNN1D,-1.4200459
Trail,ZIM3,1.4980607
Trail,C17orf99,2.2130032
Trail,RHEBL1,4.1287117
Trail,GNL3L,-2.0591397
Trail,TLDC2,1.7471645
Trail,KASH5,1.6994591
Trail,TMEM259,-1.4901165
Trail,CALML6,1.6775881
Trail,TMEM273,2.038952
Trail,CST7,2.084535
Trail,DMRTC2,-1.487465
Trail,NPW,-2.2000198
Trail,ADAMTS17,-1.5773493
Trail,MS4A1,1.4793701
Trail,FLCN,1.5934395
Trail,AGAP6,-1.854893
Trail,LINC03043,-1.4306195
Trail,HVCN1,2.1822534
Trail,WFDC10A,1.5981959
Trail,LIM2,1.1231514
Trail,TESPA1,0.9666589
Trail,CD1A,1.6916095
Trail,ZNRF4,1.0338854
Trail,WDR97,-1.3506489
Trail,HTR1F,-1.4367082
Trail,TRIM72,1.5866386
Trail,PDAP1,-1.3704966
Trail,RAB37,2.947928
Trail,CCDC28A-AS1,-1.6325331
Trail,LSM12,-1.9787703
Trail,DNAJB8,-1.3663967
Trail,BHMT,1.2766724
Trail,BRS3,0.85747355
Trail,KRT35,1.0822473
Trail,KCNA5,1.4800501
Trail,ATP5F1E,1.4563904
Trail,KCNAB3,-0.95173365
Trail,TLR10,-1.5185783
Trail,MYOC,1.001947
Trail,RRP12,-1.1405686
Trail,SPINK2,1.3331661
Trail,RNF175,2.800903
Trail,TMEM74,1.2320648
Trail,CBFA2T3,2.0847504
Trail,OR5K1,-1.2612461
Trail,UAP1L1,2.7973723
Trail,STEEP1,-1.3793939
Trail,TAS2R9,1.1170478
Trail,GLIPR1L1,1.1622242
Trail,NFAM1,1.1389091
Trail,BACH2,1.9392339
Trail,NDST3,0.9665638
Trail,VHL,-1.1923081
Trail,SLC7A9,1.2157108
Trail,IFNLR1,1.7142473
Trail,RGSL1,0.8317474
Trail,DDX19A,-1.4562587
Trail,GH1,0.710362
Trail,DDX42,-1.3988361
Trail,AGAP4,-2.5744934
Trail,OVOL3,0.8709491
Trail,LCA5L,1.2593111
Trail,NLRP9,1.259204
Trail,MED18,-1.8389796
Trail,CD79A,0.97376865
Trail,MCCC2,-1.5768266
Trail,AFMID,-2.313055
Trail,ODAD3,1.3392196
Trail,XAB2,1.3952717
Trail,OR1D2,1.0070387
Trail,ASZ1,1.1785345
Trail,RBBP5,-1.6934394
Trail,MED12L,1.35541
Trail,QPCTL,-1.0947281
Trail,HTR3C,1.0882584
Trail,RFPL3,1.0796541
Trail,MS4A5,0.9477578
Trail,EPB42,0.9258458
Trail,CLVS1,-1.2863269
Trail,TTC16,1.0100425
Trail,VIPR2,0.6960472
Trail,FMNL1,1.2568114
Trail,ZNF99,-0.9927692
Trail,TXNL1,-1.1387779
Trail,SPATA46,1.2152592
Trail,VPREB3,1.9346644
Trail,FAAP24,-1.3732464
Trail,ADAMTSL5,1.2043014
Trail,NAP1L4,-0.9598661
Trail,LILRA2,1.048735
Trail,STARD13,2.096953
Trail,HNRNPH1,-1.3486258
Trail,KLLN,1.4314603
Trail,GPX2,1.8338248
Trail,SELL,2.472172
Trail,PTPRT,1.0051267
Trail,PLGLB1,-1.5640379
Trail,ASB12,1.4335696
Trail,U2AF1,-1.679536
Trail,KIF12,1.189642
Trail,RPL34,1.2967358
Trail,ERVH48-1,1.1108857
Trail,SLC30A8,0.8391912
Trail,GCSAM,1.5891705
Trail,TARS3,-1.6381129
Trail,CRYGA,0.8775884
Trail,SMIM3,3.7119496
Trail,GATC,-1.362967
Trail,GCSAML,-1.2740135
Trail,UCMA,1.1853147
Trail,GADL1,-1.1831632
Trail,GUCY2C,0.93485326
Trail,CCDC105,1.2647457
Trail,AFG3L2,-1.1046453
Trail,DMBX1,1.204747
Trail,BANK1,1.6791273
Trail,RENBP,1.3101794
Trail,NDUFB1,1.3656521
Trail,PSG11,0.87390685
Trail,ATXN3L,0.9090482
Trail,COG2,-1.3105265
Trail,MSS51,-1.4935979
Trail,CANX,-1.4309613
Trail,C21orf62,0.73956037
Trail,ENHO,1.332432
Trail,GNG7,0.80014485
Trail,KLK1,0.99730843
Trail,NTN3,-0.8672031
Trail,SLC38A1,-2.5271983
Trail,IFNA7,0.8304935
Trail,ANAPC5,-1.4773762
Trail,SFSWAP,-0.9898404
Trail,SYDE2,-2.004249
Trail,CYFIP1,-1.4812001
Trail,REXO2,-1.4607377
Trail,CD72,1.6842375
Trail,UBE2G2,-1.8160557
Trail,SYS1,1.4703707
Trail,RIMBP2,0.6951312
Trail,PSD2,1.2043109
Trail,MFN2,-1.1113762
Trail,KRT25,0.96856755
Trail,SLC5A8,1.1340038
Trail,RIBC1,0.8700123
Trail,CCL17,0.9317068
Trail,OR51E1,1.7418303
Trail,CSNK2A1,-1.186111
Trail,TMEM258,1.468432
Trail,SSBP3-AS1,-1.3424089
Trail,EGFEM1P,-1.1714364
Trail,PRAMEF10,0.8843765
Trail,MPIG6B,-0.8658572
Trail,RGL4,1.3206549
Trail,CELF6,1.2027603
Trail,GSC2,-0.8568512
Trail,CMTM6,-1.315631
Trail,PAX4,0.5754408
Trail,PIP5K1A,-1.4465132
Trail,ZNF276,-0.874751
Trail,UBE2D3,-0.8811791
Trail,KARS1,-1.8196609
Trail,CD5L,0.7745522
Trail,LGALS4,0.9299407
Trail,PAX1,0.6620342
Trail,GNAT3,0.797707
Trail,CCDC153,1.3145462
Trail,SET,-1.5437241
Trail,TEX22,-1.1500683
Trail,TAS2R13,0.891599
Trail,KRTAP4-3,1.0606464
Trail,LINC00313,0.9181544
Trail,CABS1,-0.9264119
Trail,DNAAF6,1.1707816
Trail,RUFY1,-0.92959785
Trail,COL6A5,0.7353466
Trail,CCDC38,1.0572313
Trail,CNMD,0.8429083
Trail,IMPG1,-0.71378434
Trail,CTXN3,0.7786798
Trail,OR1E1,0.81261396
Trail,CHRNA6,1.1589911
Trail,NKAIN3,1.0182548
Trail,ATCAY,0.9887495
Trail,AMELY,0.6805104
Trail,HORMAD2,0.8867495
Trail,SLC12A5,1.0926472
Trail,SFTPD,1.131416
Trail,TULP1,0.84623283
Trail,NR1I2,0.7630636
Trail,SLC10A4,-1.7750918
Trail,NDUFS1,-1.2843627
Trail,ONECUT3,1.0498004
Trail,RHOQ,1.9686056
Trail,RIMKLB,1.4542165
Trail,LHFPL5,1.0295866
Trail,MYRFL,1.3765465
Trail,CAPG,1.9327173
Trail,IFNW1,0.7866164
Trail,GPR83,-1.2091423
Trail,LYPD4,0.75012213
Trail,LUC7L,-1.1574044
Trail,SLC18A3,0.8281396
Trail,GAS8-AS1,0.808002
Trail,WFDC6,0.89450806
Trail,BRI3,2.3524513
Trail,TMED2,-1.8616459
Trail,HSD3B2,0.7876241
Trail,SMG6,0.78386265
Trail,INSL3,0.7159907
Trail,CPA2,1.0440997
Trail,FNBP4,-1.1276661
Trail,HOXD4,0.9191267
Trail,NIBAN3,0.96465313
Trail,CCDC81,1.2818751
Trail,PTPN23,1.0200031
Trail,CAPRIN1,-1.0357922
Trail,BEND2,-0.85581493
Trail,SCN7A,0.6961068
Trail,ASB15,0.86467516
Trail,ZNF835,0.8150407
Trail,SF3A2,1.419003
Trail,DDI1,0.96059847
Trail,CRMP1,0.79010063
Trail,TUBA8,0.8318356
Trail,BTBD17,0.9767252
Trail,DTNB,-0.7099779
Trail,CYP2C9,0.5794239
Trail,AQP5,0.9087863
Trail,PTGER1,0.6963542
Trail,ZNF207,-1.1591165
Trail,TMEM196,0.7984843
Trail,ISX,1.026797
Trail,ZNRF1,1.4285156
Trail,GDI2,-1.2690777
Trail,FHL5,0.5983429
Trail,CHAD,0.7184911
Trail,IRF2BP1,0.8226281
Trail,QRICH2,1.1640953
Trail,FAM24A,0.7677739
Trail,RAD52,-0.773638
Trail,NEUROD4,0.8282383
Trail,MPG,1.3283345
Trail,DNMT3L,0.750594
Trail,CFAP107,0.867473
Trail,SPATA1,-0.7752634
Trail,ALDH5A1,1.6247296
Trail,CA5A,0.8875321
Trail,TMPRSS11B,-1.0752101
Trail,STX16,-1.3795357
Trail,SEPTIN12,1.0319577
Trail,PLA2G2F,0.86387956
Trail,CRYGD,0.759773
Trail,COX6C,1.3305321
Trail,GSDME,2.3481455
Trail,OR6A2,0.8575189
Trail,SPATA16,0.8211597
Trail,RIMS3,1.1062442
Trail,ASB2,1.8530921
Trail,VPS26A,0.8640099
Trail,SMYD1,0.8085173
Trail,CCDC184,0.9809558
Trail,GCNA,-2.6434429
Trail,GLRA2,0.7467291
Trail,DERL1,-0.96387595
Trail,OR6B1,1.1159825
Trail,RFX6,1.1804934
Trail,LHPP,1.5451653
Trail,MINK1,0.818867
Trail,RAB35,-1.1175187
Trail,NCL,-1.6043006
Trail,SPRN,0.993898
Trail,MAP7,1.3983045
Trail,HRH3,0.57195616
Trail,IFNA8,-0.62660027
Trail,OSBP,-0.8627488
Trail,GLYATL1,-0.8634738
Trail,SLC3A1,0.59013355
Trail,RBFOX2,-0.9281423
Trail,ZFP14,-1.488074
Trail,ASMT,0.5599215
Trail,MYCNOS,0.62189776
Trail,KRTAP5-8,0.77701557
Trail,PLA2G4F,1.0644939
Trail,WBP2,1.5711042
Trail,EXOC3L2,0.99596864
Trail,PLPPR1,0.865839
Trail,USF2,0.9818013
Trail,TRBV27,-1.0610795
Trail,FSD2,0.89845324
Trail,NPAS4,0.8079654
Trail,HIGD1B,0.7726258
Trail,BPNT1,-0.89803416
Trail,KIF5A,0.75620043
Trail,AKAP7,0.7153259
Trail,VN1R2,0.95186174
Trail,CPSF1,-0.8902118
Trail,ANKMY1,-0.51430035
Trail,MMP20,0.7060233
Trail,EFCAB10,-1.3301963
Trail,MYL2,0.8660264
Trail,PRKRA,-1.3236015
Trail,KCNH7,-0.7325579
Trail,KCNK17,1.0559845
Trail,CECR2,0.89194477
Trail,MISP,1.310526
Trail,CELF5,0.8082706
Trail,ADAMTS20,0.58118606
Trail,UMOD,0.7151726
Trail,SCN10A,0.7349671
Trail,AKT1S1,-1.5274285
Trail,TEKT5,-0.8028434
Trail,INSL5,-0.7021396
Trail,ODAD2,0.6221269
Trail,GALNTL6,0.8751568
Trail,NOS2,0.78848
Trail,BRINP2,1.0549048
Trail,CLEC14A,1.0934455
Trail,CTNNB1,-1.4269533
Trail,OPRM1,0.524154
Trail,EIF3B,-1.3694766
Trail,ANKRD33,0.8658864
Trail,FAM90A1,0.9371424
Trail,TGFB1I1,2.4040458
Trail,REC114,0.8682504
Trail,CMA1,-0.75763106
Trail,C3orf20,0.91186154
Trail,MPP3,0.9826358
Trail,TBC1D29P,0.7341777
Trail,SLC17A7,0.7475328
Trail,PTCD2,-1.4856327
Trail,DHH,0.82544297
Trail,NCR3,0.5326328
Trail,MRTO4,-2.9649446
Trail,HSP90AB1,-2.3854897
Trail,DDX24,-1.3352702
Trail,ACMSD,0.93397975
Trail,NOC2L,-1.5003345
Trail,MUC7,0.56443495
Trail,DUSP21,-0.7463317
Trail,NT5DC4,-0.8514856
Trail,ADAM5,0.5700209
Trail,AGAP9,-1.3531371
Trail,TFAP2D,0.94063956
Trail,SYN1,0.79651845
Trail,ARGLU1,-1.1697519
Trail,KRTAP4-5,0.94640213
Trail,COLEC10,0.9311161
Trail,ANKS3,-0.90268296
Trail,RXRA,1.5165542
Trail,EHMT1,-0.8083478
Trail,TSPY1,0.52947265
Trail,GAL3ST2,0.8780553
Trail,METTL21C,0.9318752
Trail,NLRP8,0.8667322
Trail,ZNF221,-0.6584545
Trail,HSPD1,-1.9734032
Trail,FNDC5,0.7389029
Trail,ELAVL1,-1.1184435
Trail,FAF2,-1.3707714
Trail,SPATA24,0.97051054
Trail,ADGB,-0.59330666
Trail,LRP2,0.7760084
Trail,DHRSX,1.0279545
Trail,LAIR1,0.9590695
Trail,CCDC182,0.6879559
Trail,NPC2,2.0088317
Trail,CLCN1,0.6195711
Trail,DNAJC14,-1.9206207
Trail,FARSB,-2.3764083
Trail,KCNH1,-1.011297
Trail,GNRHR,0.5294761
Trail,ILDR1,0.90085244
Trail,HSPA5,-2.4920323
Trail,FAM9A,0.8200923
Trail,DNAJC5B,0.8664452
Trail,SPINK13,1.0736591
Trail,UMODL1-AS1,0.86926603
Trail,DYNLT2,0.62494236
Trail,KIAA0319,0.7101295
Trail,HOXB1,0.6347437
Trail,ASTN1,0.7926576
Trail,GUCA1A,0.5121761
Trail,PHOX2B,0.6721648
Trail,PRSS37,0.8844642
Trail,PCDHAC1,-0.8111705
Trail,GTF2I,-1.4545208
Trail,CTDNEP1,1.0022445
Trail,NEUROG2,-0.8509902
Trail,RXFP2,0.91453093
Trail,TBC1D10B,0.9417341
Trail,VARS1,-1.7450715
Trail,FAM215A,-0.73641336
Trail,CCT4,-1.3941178
Trail,TRAPPC3L,-0.9386645
Trail,MATR3,-1.6641325
Trail,LGMN,2.0557358
Trail,RERGL,0.764386
Trail,SPDYE2,-1.1909596
Trail,PPIB,-1.463194
Trail,MGAM2,0.9048339
Trail,NLGN4X,-1.4796689
Trail,PROKR2,1.0592337
Trail,TNMD,-0.74245155
Trail,TP53BP1,-0.75786203
Trail,SLCO1A2,0.6329155
Trail,ZNF544,-1.007086
Trail,COPA,-0.7763983
Trail,TACR2,0.7526024
Trail,OR4D2,0.91345435
Trail,ADAMTSL2,-0.6951654
Trail,LRIT1,0.6511991
Trail,LRRFIP2,-0.8909947
Trail,KCTD19,0.7901909
Trail,IGHD,0.71331555
Trail,SRRM4,0.7385174
Trail,FOXB1,0.8095877
Trail,PWP1,-1.3494779
Trail,RP1,0.9816033
Trail,AICDA,0.64707947
Trail,CHCHD3,-1.1447961
Trail,OBP2B,0.89993984
Trail,KYAT1,0.77628785
Trail,RAG1,0.69435114
Trail,RNF148,1.0434146
Trail,OPA3,-0.81696975
Trail,SART1,-0.831866
Trail,HSPA1L,0.756252
Trail,ZNF672,0.7644562
Trail,PRPH,0.79724044
Trail,NEUROG1,-0.61824524
Trail,FBXO36,-0.78949726
Trail,PLAC4,0.52657914
Trail,HPS1,0.5933982
Trail,LRRC31,1.0478592
Trail,UNC45B,0.832069
Trail,DRC7,0.812248
Trail,FTHL17,0.8451878
Trail,TPM3,-0.836998
Trail,DYRK1A,0.4846002
Trail,SRSF6,-1.6511949
Trail,ZCCHC3,0.6990902
Trail,SCART1,-0.7821834
Trail,SRSF4,-0.9045892
Trail,SLC6A1,0.7822166
Trail,TSTD2,-0.8611339
Trail,SCGB3A1,0.86744
Trail,BLID,-1.6472764
Trail,APTX,-0.8431194
Trail,EMC1,-0.88447565
Trail,PEX5,-0.86372054
Trail,FAM184B,-1.068366
Trail,RPS6KB2,-0.8852148
Trail,SLC22A24,0.8444708
Trail,PAK4,0.64008886
Trail,CEACAM4,0.62290955
Trail,DEFA5,0.73351926
Trail,SPAM1,0.4918982
Trail,CD300LF,1.778857
Trail,XRCC5,-1.1125354
Trail,CYP4F11,1.2398907
Trail,PEX10,-0.93858653
Trail,CCDC7,0.59290427
Trail,GARIN4,0.7441475
Trail,PLEKHB2,-0.8903249
Trail,TSC22D1,1.3538595
Trail,RGS7,0.74785703
Trail,TGM3,0.728629
Trail,GALNT8,-0.69465345
Trail,LILRB5,-0.6763458
Trail,ART1,0.553246
Trail,KICS2,-1.7174554
Trail,PTPRE,1.4018806
Trail,KIF1A,-0.5848403
Trail,OR10A4,0.94437414
Trail,EIF4G1,-1.658541
Trail,OR1J2,0.79560274
Trail,SLC22A9,0.9497322
Trail,CRCP,-0.9695132
Trail,ITGB1BP2,-0.7839301
Trail,TFAP2E,0.87835807
Trail,SAG,0.64923024
Trail,MTHFD1,-1.75093
Trail,IL3RA,0.7957619
Trail,POU5F2,0.7675355
Trail,SLC39A1,1.0290443
Trail,SUPV3L1,-1.2949641
Trail,CXCR3,-0.57433236
Trail,TGFBRAP1,-1.1277153
Trail,WAS,0.5870774
Trail,TSR1,-1.5798467
VEGF,CRACD,-4.87119
VEGF,VWA8,-3.6068044
VEGF,NLGN1,-5.618075
VEGF,NRG3,-5.823747
VEGF,KCNK10,2.8833063
VEGF,HTR1F,-2.2364597
VEGF,EPHA3,-4.434086
VEGF,ZNF257,-4.5561457
VEGF,JCHAIN,-3.347995
VEGF,PHACTR3,-9.249969
VEGF,HACD4,-3.7623138
VEGF,VPREB3,-3.392338
VEGF,NCKAP5,-8.071059
VEGF,CYTL1,3.478328
VEGF,NID2,-4.917472
VEGF,SCML4,-1.8782682
VEGF,XKR4,-3.6325157
VEGF,CPA6,-2.5637681
VEGF,PKHD1L1,-2.105204
VEGF,ART4,-2.0645225
VEGF,VASH2,-3.0437603
VEGF,SPINK2,-1.8911893
VEGF,EPN2,10.766191
VEGF,MYO3A,-1.952178
VEGF,VPREB1,-3.1796901
VEGF,UNC5D,-2.5394275
VEGF,IGLL1,-3.3848906
VEGF,TMCC3,7.271994
VEGF,SMAD1,-3.8011115
VEGF,RORB,-2.7744775
VEGF,CCDC81,-2.3013637
VEGF,IRAG2,-3.312305
VEGF,CD72,-2.7177265
VEGF,SRGAP2,-4.3400035
VEGF,PIEZO2,-1.891097
VEGF,BEND4,-2.4709284
VEGF,GP5,-1.5919265
VEGF,CDC37L1,3.3029194
VEGF,CCM2,4.274565
VEGF,ALDH1A1,-6.4025083
VEGF,SPAG6,-1.5709152
VEGF,ZNF597,3.02088
VEGF,NUDT19,-9.111368
VEGF,CRYM,3.4610333
VEGF,ANKS1B,-2.5775185
VEGF,ZNF669,-2.1874533
VEGF,P2RY14,2.830002
VEGF,ZNF347,3.0310535
VEGF,IMMP2L,-2.0119991
VEGF,C1QTNF4,-1.859168
VEGF,CD93,3.0804603
VEGF,PTCH1,-2.7841637
VEGF,ADGRD1,-3.6866453
VEGF,LINC01558,-1.2064265
VEGF,IKZF3,-1.6069479
VEGF,AHRR,18.504223
VEGF,RGL1,9.312974
VEGF,HMHB1,-1.7094532
VEGF,SENP5,1.8655494
VEGF,ZNF200,3.504692
VEGF,MZB1,-1.7013074
VEGF,NKD2,3.8953838
VEGF,CNR1,-1.4561375
VEGF,DCHS2,-1.7317455
VEGF,TTC28,-2.0738964
VEGF,XK,-4.115595
VEGF,WNT16,-2.0380113
VEGF,ZNF415,-2.7834651
VEGF,SMCO3,-2.1019845
VEGF,BCAR3,5.8320103
VEGF,LMO2,3.651743
VEGF,CAMK4,-2.5470576
VEGF,ARL9,-2.3233454
VEGF,FAT1,-5.1053843
VEGF,PLAA,2.3023834
VEGF,RUBCNL,3.1367476
VEGF,CPVL,-4.038386
VEGF,MYEF2,-2.3686464
VEGF,CSMD1,-1.3544722
VEGF,TMSB15B,-2.2212496
VEGF,DGKE,1.5475614
VEGF,LIPC,-2.305057
VEGF,ALKBH1,1.755942
VEGF,HOXD10,-1.8270197
VEGF,CCDC141,-1.588012
VEGF,SAP30BP,1.7531166
VEGF,NPTX1,2.378672
VEGF,IL21R,2.5436935
VEGF,KIF26A,-2.1074505
VEGF,ANXA5,-5.2687826
VEGF,TRPC6,-2.1253457
VEGF,SLC38A4,-2.2295563
VEGF,SLFN13,-3.5315526
VEGF,ZNF202,2.3065372
VEGF,ASTE1,2.6512403
VEGF,GRIP1,-1.617528
VEGF,SST,-1.2248249
