source,target,weight,confidence
NR5A2,MYO1B,0.3333333333333333,C
NR5A2,MYO5C,0.3333333333333333,C
NR5A2,PKP4,0.3333333333333333,C
NR5A2,PLEKHF1,0.3333333333333333,C
NR5A2,PPM1D,0.3333333333333333,C
NR5A2,PRKCH,0.3333333333333333,C
NR5A2,RARA,0.3333333333333333,C
NR5A2,RPGR,0.3333333333333333,C
NR5A2,SCNN1B,0.3333333333333333,C
NR5A2,SYTL2,0.3333333333333333,C
NR5A2,TBC1D30,0.3333333333333333,C
NR5A2,TXNRD1,0.3333333333333333,C
NR5A2,VDR,0.3333333333333333,C
NR5A2,XPNPEP1,0.3333333333333333,C
NR5A2,ZMYND8,0.3333333333333333,C
NRF1,ACIN1,0.3333333333333333,C
NRF1,ARMC6,0.3333333333333333,C
NRF1,ARRDC3,0.3333333333333333,C
NRF1,B9D1,0.3333333333333333,C
NRF1,BRF1,0.3333333333333333,C
NRF1,CAPNS1,1.0,A
NRF1,CBX5,0.3333333333333333,C
NRF1,CIC,0.3333333333333333,C
NRF1,CLASP1,0.3333333333333333,C
NRF1,CRTC1,0.5,B
NRF1,DEDD2,0.3333333333333333,C
NRF1,DGKQ,0.3333333333333333,C
NRF1,DIDO1,0.3333333333333333,C
NRF1,EHMT1,0.3333333333333333,C
NRF1,EIF4ENIF1,0.3333333333333333,C
NRF1,FADS1,0.3333333333333333,C
NRF1,FADS2,0.3333333333333333,C
NRF1,FAM182B,0.3333333333333333,C
NRF1,FAM222B,0.3333333333333333,C
NRF1,FBXL15,0.3333333333333333,C
NRF1,FMR1,1.0,A
NRF1,FXR2,1.0,A
NRF1,GET1,0.3333333333333333,C
NRF1,GRK5,0.3333333333333333,C
NRF1,GTF2I,0.3333333333333333,C
NRF1,HIRA,0.3333333333333333,C
NRF1,ING1,0.3333333333333333,C
NRF1,ITGAE,0.3333333333333333,C
NRF1,KCTD2,0.3333333333333333,C
NRF1,KDM2A,0.5,B
NRF1,KIAA2026,0.3333333333333333,C
NRF1,LIG4,0.3333333333333333,C
NRF1,LUC7L2,0.3333333333333333,C
NRF1,MAFG,0.3333333333333333,C
NRF1,MEPCE,0.3333333333333333,C
NRF1,MIB1,0.3333333333333333,C
NRF1,MIB2,0.3333333333333333,C
NRF1,MRPL34,0.3333333333333333,C
NRF1,MRPL36,0.3333333333333333,C
NRF1,MYL5,0.3333333333333333,C
NRF1,NADK,0.3333333333333333,C
NRF1,NARF,0.3333333333333333,C
NRF1,NELFA,0.3333333333333333,C
NRF1,OTUD5,0.5,B
NRF1,PACS2,0.3333333333333333,C
NRF1,PAICS,0.3333333333333333,C
NRF1,PCIF1,0.3333333333333333,C
NRF1,PER1,0.3333333333333333,C
NRF1,PKIB,0.3333333333333333,C
NRF1,PKMYT1,0.3333333333333333,C
NRF1,POLR2B,0.3333333333333333,C
NRF1,PPAT,0.3333333333333333,C
NRF1,PRDX5,1.0,A
NRF1,PSD,0.3333333333333333,C
NRF1,PTTG1IP,0.3333333333333333,C
NRF1,PUDP,0.3333333333333333,C
NRF1,RSPH14,0.3333333333333333,C
NRF1,RSRP1,0.3333333333333333,C
NRF1,RUBCN,0.3333333333333333,C
NRF1,SERP1,0.3333333333333333,C
NRF1,SF1,0.3333333333333333,C
NRF1,SIN3A,0.3333333333333333,C
NRF1,SIX5,0.3333333333333333,C
NRF1,SOS1,0.3333333333333333,C
NRF1,SSH2,0.3333333333333333,C
NRF1,SUGP2,0.3333333333333333,C
NRF1,TBCB,0.3333333333333333,C
NRF1,TCAIM,0.3333333333333333,C
NRF1,TEF,0.3333333333333333,C
NRF1,TMEM104,0.3333333333333333,C
NRF1,TOB2,0.3333333333333333,C
NRF1,TRAPPC3,0.3333333333333333,C
NRF1,U2AF2,0.3333333333333333,C
NRF1,UIMC1,0.3333333333333333,C
NRF1,WDR12,0.3333333333333333,C
NRF1,ZBTB17,0.3333333333333333,C
NRF1,ZBTB4,0.3333333333333333,C
NRF1,ZCWPW1,0.3333333333333333,C
NRF1,ZNF263,0.3333333333333333,C
NRL,RHO,-1.0,A
ONECUT1,ACSS3,0.3333333333333333,C
ONECUT1,AK4,0.3333333333333333,C
ONECUT1,AKAP7,0.3333333333333333,C
ONECUT1,ALDH1A1,0.3333333333333333,C
ONECUT1,ANK3,0.3333333333333333,C
ONECUT1,ARAP2,0.3333333333333333,C
ONECUT1,ARID5B,0.3333333333333333,C
ONECUT1,ARPP21,0.3333333333333333,C
ONECUT1,BBX,0.3333333333333333,C
ONECUT1,BNC2,0.3333333333333333,C
ONECUT1,CACNA2D1,0.3333333333333333,C
ONECUT1,CADM1,0.3333333333333333,C
ONECUT1,CCDC178,0.3333333333333333,C
ONECUT1,CHST9,0.3333333333333333,C
ONECUT1,CPED1,0.3333333333333333,C
ONECUT1,CSMD3,0.3333333333333333,C
ONECUT1,DCDC1,0.3333333333333333,C
ONECUT1,DIAPH3,0.3333333333333333,C
ONECUT1,DNAH14,0.3333333333333333,C
ONECUT1,DYRK1A,0.3333333333333333,C
ONECUT1,EIF3E,0.3333333333333333,C
ONECUT1,EIF4G3,0.3333333333333333,C
ONECUT1,ESR1,0.3333333333333333,C
ONECUT1,EXOC4,0.3333333333333333,C
ONECUT1,EYS,0.3333333333333333,C
ONECUT1,GRIP1,0.3333333333333333,C
ONECUT1,HMCN1,0.3333333333333333,C
ONECUT1,HNF4G,0.3333333333333333,C
ONECUT1,IKZF2,0.3333333333333333,C
ONECUT1,IQGAP2,0.3333333333333333,C
ONECUT1,ITSN1,0.3333333333333333,C
ONECUT1,KIAA1109,0.3333333333333333,C
ONECUT1,KIAA1217,0.3333333333333333,C
ONECUT1,MACF1,0.3333333333333333,C
ONECUT1,MLIP,0.3333333333333333,C
ONECUT1,MYLK,0.3333333333333333,C
ONECUT1,NRXN1,0.3333333333333333,C
ONECUT1,OLFM3,0.3333333333333333,C
ONECUT1,PDE4B,0.3333333333333333,C
ONECUT1,PLEKHA5,0.3333333333333333,C
ONECUT1,RAPGEF4,0.3333333333333333,C
ONECUT1,RAPGEF5,0.3333333333333333,C
ONECUT1,RAPGEF6,0.3333333333333333,C
ONECUT1,ROBO1,0.3333333333333333,C
ONECUT1,SOX2,0.3333333333333333,C
ONECUT1,SOX5,0.3333333333333333,C
ONECUT1,SPIDR,0.3333333333333333,C
ONECUT1,SYNE2,0.3333333333333333,C
ONECUT1,TENM4,0.3333333333333333,C
ONECUT1,TMCO5A,0.3333333333333333,C
ONECUT1,UBR3,0.3333333333333333,C
ONECUT1,UNC13C,0.3333333333333333,C
ONECUT1,UNC5D,0.3333333333333333,C
ONECUT1,WWC2,0.3333333333333333,C
ONECUT2,SYTL4,-1.0,A
OTX2,ADAMTS18,0.3333333333333333,C
OTX2,ARHGAP15,0.3333333333333333,C
OTX2,CREB5,0.3333333333333333,C
OTX2,DCLK1,0.3333333333333333,C
OTX2,DDX60L,0.3333333333333333,C
OTX2,DENND1A,0.3333333333333333,C
OTX2,DIAPH3,0.3333333333333333,C
OTX2,ENPP2,0.3333333333333333,C
OTX2,EXPH5,0.3333333333333333,C
OTX2,FRYL,0.3333333333333333,C
OTX2,ITGA1,0.3333333333333333,C
OTX2,MACF1,0.3333333333333333,C
OTX2,MBNL2,0.3333333333333333,C
OTX2,MEF2C,0.3333333333333333,C
OTX2,MYO1E,0.3333333333333333,C
OTX2,NBEA,0.3333333333333333,C
OTX2,PDE1A,0.3333333333333333,C
OTX2,RBP3,1.0,A
OTX2,SYNE1,0.3333333333333333,C
OTX2,TBC1D5,0.3333333333333333,C
OTX2,TMCO5A,0.3333333333333333,C
OTX2,TRPC4,0.3333333333333333,C
OTX2,TULP4,0.3333333333333333,C
OTX2,XIRP2,0.3333333333333333,C
PAX1,PDGFRA,1.0,A
PAX2,TP53,-1.0,A
WT1,PAX2,-1.0,A
PAX2,WT1,1.0,A
PAX3,BCL2L1,1.0,A
PAX3,MET,1.0,A
PAX4,INS,-1.0,A
PAX5,ABR,0.3333333333333333,C
PAX5,AKNA,0.3333333333333333,C
PAX5,APBB2,0.3333333333333333,C
PAX5,ARHGAP45,0.3333333333333333,C
PAX5,BCL2,-1.0,A
PAX5,BLK,-1.0,A
PAX5,CD19,1.0,A
PAX5,CD22,0.3333333333333333,C
PAX5,CD70,0.3333333333333333,C
PAX5,CD79A,1.0,A
PAX5,CIRBP,0.3333333333333333,C
PAX5,CORO1A,0.3333333333333333,C
PAX5,DUSP10,0.3333333333333333,C
PAX5,FCER2,0.5,B
PAX5,FCHO1,0.3333333333333333,C
PAX5,GPER1,0.3333333333333333,C
PAX5,GRAMD4,0.3333333333333333,C
PAX5,IRF4,0.3333333333333333,C
PAX5,IRF8,0.3333333333333333,C
PAX5,KLF13,0.3333333333333333,C
PAX5,KLHDC4,0.3333333333333333,C
PAX5,LONP1,0.3333333333333333,C
PAX5,MACF1,0.3333333333333333,C
PAX5,MAD1L1,0.3333333333333333,C
PAX5,MED15,0.3333333333333333,C
PAX5,MGAT1,0.3333333333333333,C
PAX5,MICAL3,0.3333333333333333,C
PAX5,MX2,0.3333333333333333,C
PAX5,NCOR2,0.3333333333333333,C
PAX5,NR4A1,0.3333333333333333,C
PAX5,PER1,0.3333333333333333,C
PAX5,PIK3R5,0.3333333333333333,C
PAX5,POU2AF1,0.3333333333333333,C
PAX5,PRDM1,-1.0,A
PAX5,PRKCE,0.5,B
PAX5,RAC2,0.3333333333333333,C
PAX5,RAD51B,0.3333333333333333,C
PAX5,RGS12,0.3333333333333333,C
PAX5,RHOH,0.3333333333333333,C
PAX5,RIPOR1,0.3333333333333333,C
PAX5,RUNX3,0.3333333333333333,C
RUNX3,PAX5,0.5,B
PAX5,RYR1,0.3333333333333333,C
PAX5,SMAD3,0.3333333333333333,C
PAX5,SMAD7,0.3333333333333333,C
PAX5,SMARCA4,0.3333333333333333,C
PAX5,SNX8,0.3333333333333333,C
PAX5,SP140,0.3333333333333333,C
PAX5,TBC1D14,0.3333333333333333,C
TCF3,PAX5,0.3333333333333333,C
PAX5,TCF7,0.3333333333333333,C
TP53,PAX5,1.0,A
PAX5,TP53,1.0,A
PAX5,WNT10A,0.3333333333333333,C
PAX5,XBP1,-1.0,A
PAX5,ZC3H12D,0.3333333333333333,C
PAX5,ZMIZ1,0.3333333333333333,C
PAX6,ADD3,0.3333333333333333,C
PAX6,CTNND2,1.0,A
PAX6,DOCK10,0.3333333333333333,C
PAX6,FRMD5,0.3333333333333333,C
PAX6,GCG,0.3333333333333333,C
PAX6,GCK,1.0,A
PAX6,GLIS3,0.3333333333333333,C
PAX6,HDAC9,0.3333333333333333,C
PAX6,HIVEP3,0.3333333333333333,C
PAX6,HMGA1,0.3333333333333333,C
PAX6,ITGA5,1.0,A
PAX6,ITGB1,1.0,A
PAX6,ITGB5,0.3333333333333333,C
PAX6,KCTD1,0.3333333333333333,C
PAX6,KRT12,1.0,A
PAX6,LPP,0.3333333333333333,C
PAX6,MET,1.0,A
PAX6,MID1,0.3333333333333333,C
PAX6,MITF,0.5,B
PAX6,MMP2,1.0,A
PAX6,MYOZ3,0.3333333333333333,C
PAX6,NANOG,1.0,A
PAX6,NECAB2,1.0,A
PAX6,OLFM3,1.0,A
PAX6,PBX1,0.3333333333333333,C
PAX6,PCSK1,1.0,A
PAX6,PDHX,-1.0,A
PAX6,PDLIM5,0.3333333333333333,C
PAX6,PIGQ,0.3333333333333333,C
PAX6,PLCB1,0.3333333333333333,C
PAX6,POU5F1,1.0,A
PAX6,PTPRB,0.3333333333333333,C
PAX6,RARB,0.3333333333333333,C
PAX6,RASSF8,0.3333333333333333,C
PAX6,RHO,0.3333333333333333,C
PAX6,SEMA3C,0.3333333333333333,C
PAX6,SHROOM3,0.3333333333333333,C
PAX6,SNAP47,0.3333333333333333,C
PAX6,VGLL4,0.3333333333333333,C
PAX6,VPS13D,0.3333333333333333,C
PAX6,ZBTB20,0.3333333333333333,C
PAX6,ZFAND5,0.3333333333333333,C
PAX6,ZNF608,0.3333333333333333,C
PAX8,BCL2,1.0,A
PAX8,NCAM1,1.0,A
PAX8,SLC5A5,1.0,A
PAX8,TERT,1.0,A
PAX8,TG,-1.0,A
PAX8,TP53,-1.0,A
PAX8,TPO,1.0,A
PAX8,TSHR,-1.0,A
PAX8,WT1,1.0,A
PBX1,CYP17A1,1.0,A
PBX1,IL10,1.0,A
PBX1,VCP,1.0,A
PBX2,ANKRD11,0.3333333333333333,C
PBX2,ARHGAP6,0.3333333333333333,C
PBX2,ARHGEF1,0.3333333333333333,C
PBX2,ARHGEF2,0.3333333333333333,C
PBX2,BCOR,0.3333333333333333,C
PBX2,CDYL,0.3333333333333333,C
PBX2,CREBBP,0.3333333333333333,C
PBX2,DENND2B,0.3333333333333333,C
PBX2,DLG1,0.3333333333333333,C
PBX2,DNM2,0.3333333333333333,C
PBX2,DYRK1A,0.3333333333333333,C
PBX2,DYSF,0.3333333333333333,C
PBX2,FOXP1,0.3333333333333333,C
PBX2,FYN,0.3333333333333333,C
PBX2,GALNT2,0.3333333333333333,C
PBX2,GARNL3,0.3333333333333333,C
PBX2,GTDC1,0.3333333333333333,C
PBX2,HIP1,0.3333333333333333,C
PBX2,HOXB3,0.3333333333333333,C
PBX2,JARID2,0.3333333333333333,C
PBX2,KDM2B,0.3333333333333333,C
PBX2,KIAA0513,0.3333333333333333,C
PBX2,KSR1,0.3333333333333333,C
PBX2,MAPKAP1,0.3333333333333333,C
PBX2,MBNL2,0.3333333333333333,C
PBX2,MEIS1,0.3333333333333333,C
PBX2,MITF,0.3333333333333333,C
PBX2,MSI2,0.3333333333333333,C
PBX2,NAV2,0.3333333333333333,C
PBX2,NBAS,0.3333333333333333,C
PBX2,NFASC,0.3333333333333333,C
PBX2,PACSIN2,0.3333333333333333,C
PBX2,PHF21A,0.5,B
PBX2,PIK3C2B,0.3333333333333333,C
PBX2,PIK3R1,0.3333333333333333,C
PBX2,PLCG2,0.3333333333333333,C
PBX2,PRKCB,0.3333333333333333,C
PBX2,RARA,0.3333333333333333,C
PBX2,SEPTIN9,0.3333333333333333,C
PBX2,SLC25A25,0.3333333333333333,C
PBX2,SOX6,0.3333333333333333,C
PBX2,TACC1,0.3333333333333333,C
PBX2,TIAM2,0.3333333333333333,C
PBX2,TLE3,0.3333333333333333,C
PBX2,UGT2B17,1.0,A
PBX2,ZFPM2,0.3333333333333333,C
PBX3,AKAP6,0.3333333333333333,C
PBX3,APBB2,0.3333333333333333,C
PBX3,ATXN1,0.3333333333333333,C
PBX3,BBX,0.3333333333333333,C
PBX3,CACNA2D1,0.3333333333333333,C
PBX3,CCDC97,0.3333333333333333,C
PBX3,CD226,0.3333333333333333,C
PBX3,CHN1,0.3333333333333333,C
PBX3,COL21A1,0.3333333333333333,C
PBX3,CSNK1D,0.3333333333333333,C
PBX3,DAAM1,0.3333333333333333,C
PBX3,DMD,0.3333333333333333,C
PBX3,ERGIC1,0.3333333333333333,C
PBX3,FAM110B,0.3333333333333333,C
PBX3,FLNA,0.3333333333333333,C
PBX3,FNDC3B,0.3333333333333333,C
PBX3,FRMD4B,0.3333333333333333,C
PBX3,FTO,0.3333333333333333,C
PBX3,FYN,0.3333333333333333,C
PBX3,GALNT2,0.3333333333333333,C
PBX3,HMCN1,0.3333333333333333,C
PBX3,IGF1R,0.3333333333333333,C
PBX3,INPP5A,0.3333333333333333,C
PBX3,JARID2,0.3333333333333333,C
PBX3,KCNMA1,0.3333333333333333,C
PBX3,MACF1,0.3333333333333333,C
PBX3,MACROD2,0.3333333333333333,C
PBX3,MAP4,0.3333333333333333,C
PBX3,MEIS2,0.5,B
PBX3,MYLK,0.3333333333333333,C
PBX3,NBEA,0.3333333333333333,C
PBX3,PACSIN2,0.3333333333333333,C
PBX3,PARD3,0.3333333333333333,C
PBX3,PBX1,0.5,B
PBX3,PDE4D,0.3333333333333333,C
PBX3,PLCB1,0.3333333333333333,C
PBX3,PRICKLE2,0.3333333333333333,C
PBX3,RARB,0.3333333333333333,C
PBX3,RNF150,0.3333333333333333,C
PBX3,RPS6KA2,0.3333333333333333,C
PBX3,RUNX1T1,0.3333333333333333,C
PBX3,SEC14L1,0.3333333333333333,C
PBX3,SEPTIN9,0.3333333333333333,C
PBX3,SLIT2,0.3333333333333333,C
PBX3,SPATS2L,0.3333333333333333,C
PBX3,ST7,0.3333333333333333,C
PBX3,TIAM2,0.3333333333333333,C
PBX3,TLE4,0.3333333333333333,C
PBX3,TNS1,0.3333333333333333,C
PBX3,WWC1,0.3333333333333333,C
PBX3,ZNF385B,0.3333333333333333,C
PBX3,ZNF407,0.3333333333333333,C
PCGF2,HOXA7,1.0,A
PDX1,ADA,1.0,A
PDX1,ARHGAP42,0.3333333333333333,C
PDX1,ARHGEF28,0.3333333333333333,C
PDX1,ARHGEF3,0.3333333333333333,C
PDX1,BACH2,0.3333333333333333,C
PDX1,BCR,0.3333333333333333,C
PDX1,CARMIL1,0.3333333333333333,C
PDX1,CHN2,0.3333333333333333,C
PDX1,CMIP,0.3333333333333333,C
PDX1,DAAM1,0.3333333333333333,C
PDX1,DCDC1,0.3333333333333333,C
PDX1,DMD,0.3333333333333333,C
PDX1,DST,0.3333333333333333,C
PDX1,DYM,0.3333333333333333,C
PDX1,DYNC1I1,0.3333333333333333,C
PDX1,DYRK1A,0.3333333333333333,C
PDX1,FAM107B,0.3333333333333333,C
PDX1,FRYL,0.3333333333333333,C
PDX1,FTO,0.3333333333333333,C
PDX1,GABRB3,0.3333333333333333,C
PDX1,GCK,1.0,A
PDX1,GLIS3,0.3333333333333333,C
PDX1,GTDC1,0.3333333333333333,C
PDX1,HNF4A,0.3333333333333333,C
PDX1,INS,1.0,A
PDX1,ITPR2,0.3333333333333333,C
PDX1,LHFPL2,0.3333333333333333,C
PDX1,LMO1,0.3333333333333333,C
PDX1,MACROD2,0.3333333333333333,C
PDX1,MBNL2,0.3333333333333333,C
PDX1,MTUS2,0.3333333333333333,C
PDX1,MYT1L,0.3333333333333333,C
PDX1,NAV2,0.3333333333333333,C
PDX1,NBAS,0.3333333333333333,C
PDX1,NEDD4L,0.3333333333333333,C
PDX1,PCNX2,0.3333333333333333,C
PDX1,PLD1,0.3333333333333333,C
PDX1,PRKCH,0.3333333333333333,C
PDX1,RALGAPA2,0.3333333333333333,C
PDX1,RBFOX3,0.3333333333333333,C
PDX1,RTN1,0.3333333333333333,C
PDX1,RUNX1,0.3333333333333333,C
PDX1,SLC8A1,0.3333333333333333,C
PDX1,SORBS1,0.3333333333333333,C
PDX1,SYNE1,0.3333333333333333,C
PDX1,SYNE2,0.3333333333333333,C
PDX1,TCF4,0.3333333333333333,C
PDX1,TENM4,0.3333333333333333,C
PDX1,USP6NL,0.3333333333333333,C
PDX1,XXYLT1,0.3333333333333333,C
PDX1,ZNF385D,0.3333333333333333,C
PDX1,ZPLD1,0.3333333333333333,C
PGR,ADD3,0.5,B
PGR,AFF3,0.3333333333333333,C
PGR,AHNAK,0.3333333333333333,C
PGR,AKAP6,0.3333333333333333,C
PGR,ALDH1A2,0.3333333333333333,C
PGR,ANGPT1,0.3333333333333333,C
PGR,ANK3,0.3333333333333333,C
PGR,ANKS1B,0.3333333333333333,C
PGR,ANO6,0.3333333333333333,C
PGR,ARHGAP42,0.3333333333333333,C
PGR,ARHGEF4,0.3333333333333333,C
PGR,BCL2,1.0,A
PGR,BRD4,0.3333333333333333,C
PGR,CALD1,0.3333333333333333,C
PGR,CASZ1,0.3333333333333333,C
PGR,CCND1,1.0,A
PGR,CHD6,0.3333333333333333,C
PGR,CLEC16A,0.3333333333333333,C
PGR,CPQ,0.3333333333333333,C
PGR,CRADD,0.3333333333333333,C
PGR,CREB3L2,0.3333333333333333,C
PGR,CRIM1,0.3333333333333333,C
PGR,CYP19A1,-1.0,A
PGR,DENND2B,0.3333333333333333,C
PGR,DIP2C,0.3333333333333333,C
PGR,DLG2,0.3333333333333333,C
PGR,DST,0.3333333333333333,C
PGR,EGFR,0.5,B
PGR,FILIP1L,0.3333333333333333,C
PGR,FOXP1,0.3333333333333333,C
PGR,GALNT10,0.3333333333333333,C
PGR,GLI3,0.3333333333333333,C
PGR,GREB1,0.3333333333333333,C
PGR,HLTF,1.0,A
PGR,IGFBP1,1.0,A
PGR,INPP4B,0.3333333333333333,C
PGR,ITPR1,0.3333333333333333,C
PGR,ITSN1,0.3333333333333333,C
PGR,JAZF1,0.3333333333333333,C
PGR,KCNMA1,0.3333333333333333,C
PGR,KLK3,1.0,A
PGR,LIMCH1,0.3333333333333333,C
PGR,LMO7,0.3333333333333333,C
PGR,LPP,0.3333333333333333,C
PGR,LTBP1,0.3333333333333333,C
PGR,MICAL2,0.3333333333333333,C
PGR,MYC,1.0,A
PGR,MYCBP2,0.3333333333333333,C
PGR,MYLK,0.3333333333333333,C
PGR,NAALADL2,0.3333333333333333,C
PGR,NFASC,0.3333333333333333,C
PGR,NFIA,0.3333333333333333,C
PGR,PAM,0.3333333333333333,C
PGR,PBX1,0.3333333333333333,C
PGR,PDZRN3,0.3333333333333333,C
PGR,PLCB1,0.3333333333333333,C
PGR,PLD1,0.5,B
PGR,PTPRJ,0.3333333333333333,C
PGR,PXYLP1,0.3333333333333333,C
PGR,RAI1,0.3333333333333333,C
PGR,RAPGEF4,0.3333333333333333,C
PGR,RBMS3,0.3333333333333333,C
PGR,RCL1,0.3333333333333333,C
RELA,PGR,-1.0,A
PGR,RERG,0.3333333333333333,C
PGR,RLN1,1.0,A
PGR,RLN2,1.0,A
PGR,RUNX1,0.3333333333333333,C
PGR,SH3BP5,0.3333333333333333,C
PGR,SIPA1L1,0.3333333333333333,C
PGR,SLC38A1,0.3333333333333333,C
PGR,SPTBN1,0.3333333333333333,C
PGR,STARD13,0.3333333333333333,C
PGR,SYNE1,0.3333333333333333,C
PGR,TACC1,0.3333333333333333,C
PGR,TRPC6,0.3333333333333333,C
PGR,UST,0.5,B
PGR,VEGFA,1.0,A
PGR,VGLL4,0.3333333333333333,C
PITX1,FSHB,1.0,A
PITX1,LHB,0.3333333333333333,C
PITX1,PRL,1.0,A
PITX2,FSHB,1.0,A
PKNOX1,AP4S1,0.3333333333333333,C
PKNOX1,ARHGAP6,0.3333333333333333,C
PKNOX1,ASTN2,0.3333333333333333,C
PKNOX1,DNM2,0.3333333333333333,C
PKNOX1,FAM13A,0.3333333333333333,C
PKNOX1,FGD6,0.3333333333333333,C
PKNOX1,GALNT2,0.3333333333333333,C
PKNOX1,GATAD2A,0.3333333333333333,C
PKNOX1,HDAC4,0.3333333333333333,C
PKNOX1,HIP1,0.3333333333333333,C
PKNOX1,JARID2,0.3333333333333333,C
PKNOX1,KIAA0513,0.3333333333333333,C
PKNOX1,LIMS1,0.3333333333333333,C
PKNOX1,LYRM9,0.3333333333333333,C
PKNOX1,MARCHF8,0.3333333333333333,C
PKNOX1,MCC,0.3333333333333333,C
PKNOX1,MCF2L2,0.3333333333333333,C
PKNOX1,MEIS1,0.3333333333333333,C
PKNOX1,MICAL3,0.3333333333333333,C
PKNOX1,PRKCB,0.3333333333333333,C
PKNOX1,PTPN6,1.0,A
PKNOX1,RNF220,0.3333333333333333,C
PKNOX1,RPS6KC1,0.3333333333333333,C
PKNOX1,SEPTIN9,0.3333333333333333,C
PKNOX1,SIL1,0.3333333333333333,C
PKNOX1,SLC25A25,0.3333333333333333,C
PKNOX1,SPRED2,0.3333333333333333,C
PKNOX1,SPTB,0.3333333333333333,C
PKNOX1,TBPL1,0.3333333333333333,C
PKNOX1,TCF4,0.3333333333333333,C
PKNOX1,TECR,0.3333333333333333,C
PKNOX1,THADA,0.3333333333333333,C
PKNOX1,TNS1,0.3333333333333333,C
PKNOX1,TUSC3,0.3333333333333333,C
PKNOX1,WNT3,0.3333333333333333,C
PKNOX1,WSCD2,0.3333333333333333,C
PLAG1,ABCC6,1.0,A
PLAGL1,ABCC6,1.0,A
POU1F1,GH1,1.0,A
POU1F1,GH2,1.0,A
POU1F1,GHR,1.0,A
POU1F1,PRL,1.0,A
POU2F1,ABI3BP,0.3333333333333333,C
POU2F1,AKR1C3,0.3333333333333333,C
POU2F1,ALB,0.3333333333333333,C
POU2F1,ARFGEF2,0.3333333333333333,C
POU2F1,ATG2B,0.3333333333333333,C
POU2F1,BDKRB1,1.0,A
POU2F1,CCND1,1.0,A
POU2F1,CDH12,0.3333333333333333,C
POU2F1,CDX2,1.0,A
POU2F1,CTNND2,0.3333333333333333,C
POU2F1,CXCR5,1.0,A
POU2F1,DCDC1,0.3333333333333333,C
POU2F1,DNAH5,0.3333333333333333,C
POU2F1,ENPP2,0.3333333333333333,C
POU2F1,ERVW-1,0.5,B
POU2F1,FCHO1,0.3333333333333333,C
POU2F1,GADD45A,1.0,A
POU2F1,GAPVD1,0.3333333333333333,C
POU2F1,GCM1,1.0,A
POU2F1,GNRH1,1.0,A
POU2F1,H2BC21,1.0,A
POU2F1,H2BC5,0.5,B
POU2F1,HBG1,-1.0,A
POU2F1,HLA-DRA,1.0,A
POU2F1,HNF1B,0.3333333333333333,C
POU2F1,HPGDS,1.0,A
POU2F1,IL2,1.0,A
POU2F1,IL3,1.0,A
POU2F1,IL4,-1.0,A
POU2F1,IL5,1.0,A
POU2F1,LCT,1.0,A
POU2F1,LPL,0.3333333333333333,C
POU2F1,LYN,0.3333333333333333,C
POU2F1,MS4A2,1.0,A
POU2F1,MYC,1.0,A
POU2F1,NAA25,0.3333333333333333,C
POU2F1,OXR1,0.3333333333333333,C
POU2F1,PIEZO2,0.3333333333333333,C
POU2F1,PLAU,1.0,A
POU2F1,POU2AF1,1.0,A
POU2F1,PPFIA2,0.3333333333333333,C
POU2F1,PTGIR,1.0,A
POU2F1,PTPRH,0.3333333333333333,C
POU2F1,RABGAP1L,0.3333333333333333,C
POU2F1,RICTOR,0.3333333333333333,C
POU2F1,RORA,0.3333333333333333,C
POU2F1,RPS6KC1,0.3333333333333333,C
POU2F1,RPTOR,1.0,A
POU2F1,RRM2B,1.0,A
POU2F1,SCAPER,0.3333333333333333,C
POU2F1,SIPA1L1,0.3333333333333333,C
POU2F1,SLC25A36,0.3333333333333333,C
POU2F1,SNAPC1,1.0,A
SOX2,POU2F1,0.5,B
POU2F1,SPI1,1.0,A
SPI1,POU2F1,0.3333333333333333,C
POU2F1,SPP1,1.0,A
POU2F1,ST6GAL1,1.0,A
POU2F1,TFAP2A,1.0,A
POU2F1,TNRC6C,0.3333333333333333,C
POU2F1,TOP1,0.3333333333333333,C
POU2F1,TRA,1.0,A
POU2F1,TRIO,0.3333333333333333,C
POU2F1,TSC22D3,1.0,A
POU2F1,TXNRD1,1.0,A
POU2F1,UGGT2,0.3333333333333333,C
POU2F1,UGT2B7,1.0,A
POU2F1,VCAM1,-1.0,A
POU2F1,VWF,1.0,A
POU2F2,ABR,0.3333333333333333,C
POU2F2,ANK1,0.3333333333333333,C
POU2F2,ANKRD44,0.3333333333333333,C
POU2F2,ANKS1B,0.3333333333333333,C
POU2F2,APP,0.3333333333333333,C
POU2F2,ARHGAP25,0.3333333333333333,C
POU2F2,ARHGEF3,0.3333333333333333,C
POU2F2,BBX,0.3333333333333333,C
POU2F2,CACNB4,0.3333333333333333,C
POU2F2,CD226,0.3333333333333333,C
POU2F2,CDK14,0.3333333333333333,C
POU2F2,CHD9,0.3333333333333333,C
POU2F2,CIITA,0.3333333333333333,C
POU2F2,COTL1,0.3333333333333333,C
POU2F2,DLGAP4,0.3333333333333333,C
POU2F2,DOCK10,0.3333333333333333,C
POU2F2,DOCK2,0.3333333333333333,C
POU2F2,DOCK9,0.3333333333333333,C
POU2F2,DPYSL2,0.3333333333333333,C
POU2F2,DST,0.3333333333333333,C
POU2F2,EGLN3,0.3333333333333333,C
POU2F2,EGR2,0.3333333333333333,C
POU2F2,EHMT1,0.3333333333333333,C
